Date       Time     Pres     Temp     Cond      Sal      O2%    O2ppm       pH      PAR   Chl(a)Phy-EthrinPhy-Cyanin
06-07-2024 15:48:027.97   -0.09   7.183   0.109    0.078   96.5  11.63  11.084  396.67200    3.02    7.98    1.03
06-07-2024 15:48:028.22   -0.05   7.183   0.109    0.078   96.5  11.63  11.084  395.94296    2.28    7.98    6.62
06-07-2024 15:48:028.46   -0.05   7.182   0.109    0.078   96.5  11.64  11.084  400.67181    5.61    5.53    6.62
06-07-2024 15:48:028.70   -0.07   7.181   0.109    0.077   96.5  11.64  11.083  403.62573    5.61    4.33    0.89
06-07-2024 15:48:028.95   -0.08   7.179   0.110    0.078   96.5  11.64  11.084  405.32590    2.47    4.33    5.60
06-07-2024 15:48:029.20   -0.08   7.179   0.109    0.078   96.5  11.64  11.084  406.76398    5.81    4.33    2.35
06-07-2024 15:48:029.45   -0.08   7.178   0.109    0.078   96.5  11.64  11.084  404.75372    1.34    8.44    3.43
06-07-2024 15:48:029.70   -0.07   7.178   0.109    0.078   96.5  11.64  11.085  405.36807    1.34    8.44    2.75
06-07-2024 15:48:029.94   -0.09   7.177   0.109    0.078   96.5  11.63  11.085  407.91638    1.34    8.44    2.75
06-07-2024 15:48:030.19   -0.01   7.178   0.109    0.078   96.5  11.63  11.085  410.29971   10.91    1.39    3.29
06-07-2024 15:48:030.43   -0.05   7.178   0.109    0.078   96.5  11.64  11.086  407.30133   10.91    6.11   11.46
06-07-2024 15:48:030.68   -0.05   7.178   0.109    0.078   96.5  11.64  11.086  401.24246    2.36    6.11   11.46
06-07-2024 15:48:030.92   -0.08   7.176   0.109    0.078   96.5  11.64  11.085  395.35526    9.79   13.58    2.63
06-07-2024 15:48:031.17   -0.05   7.174   0.109    0.078   96.5  11.64  11.086  396.57874    9.79   13.58   10.93
06-07-2024 15:48:031.41   -0.05   7.172   0.109    0.077   96.5  11.64  11.085  395.84598    9.79   13.58   10.93
06-07-2024 15:48:031.66   -0.07   7.169   0.109    0.078   96.5  11.64  11.085  395.25241   12.80    4.31   10.93
06-07-2024 15:48:031.90   -0.04   7.167   0.109    0.078   96.5  11.64  11.084  394.74463   12.80   14.60   11.76
06-07-2024 15:48:032.15   -0.07   7.165   0.109    0.078   96.6  11.65  11.083  394.48633    2.47   14.60   11.76
06-07-2024 15:48:032.39   -0.10   7.164   0.109    0.078   96.5  11.65  11.083  393.49750   10.00   19.47    0.91
06-07-2024 15:48:032.64   -0.04   7.163   0.109    0.078   96.5  11.65  11.082  392.72107   10.00   19.47    4.98
06-07-2024 15:48:032.89   -0.10   7.164   0.110    0.078   96.5  11.65  11.082  393.91864   11.51   19.47    0.29
06-07-2024 15:48:033.13   -0.07   7.163   0.109    0.078   96.5  11.65  11.083  393.48343   11.51   19.47    0.29
06-07-2024 15:48:033.38   -0.05   7.162   0.109    0.078   96.5  11.65  11.083  393.91418   11.51    6.37    7.55
06-07-2024 15:48:033.63   -0.05   7.160   0.109    0.078   96.5  11.65  11.083  395.31235    2.53    0.83    2.61
06-07-2024 15:48:033.88   -0.07   7.157   0.109    0.078   96.6  11.65  11.082  395.58398    3.59    2.19    0.92
06-07-2024 15:48:034.12   -0.05   7.155   0.109    0.078   96.6  11.65  11.082  396.54099    4.13    5.74    3.67
06-07-2024 15:48:034.37   -0.04   7.153   0.109    0.077   96.6  11.65  11.082  398.06793    4.13    2.90    6.31
06-07-2024 15:48:034.61   -0.03   7.150   0.109    0.078   96.6  11.65  11.082  400.33353    6.98    4.29    6.31
06-07-2024 15:48:034.87   -0.07   7.149   0.109    0.078   96.6  11.65  11.082  402.43707    6.98    4.29   13.90
06-07-2024 15:48:035.10   -0.09   7.150   0.109    0.078   96.6  11.66  11.083  403.41925    6.98    4.29   13.90
06-07-2024 15:48:035.35   -0.07   7.151   0.109    0.078   96.6  11.65  11.083  403.77451    2.38    4.29   13.90
06-07-2024 15:48:035.59   -0.06   7.149   0.109    0.077   96.6  11.65  11.083  404.19711    6.38   12.92    0.92
06-07-2024 15:48:035.84   -0.09   7.150   0.109    0.078   96.6  11.65  11.084  404.22379    0.49   12.92    3.91
06-07-2024 15:48:036.08   -0.09   7.153   0.109    0.078   96.6  11.65  11.085  404.06390    5.42   12.92    1.22
06-07-2024 15:48:036.33   -0.07   7.153   0.109    0.078   96.6  11.65  11.085  403.88776    5.42    8.17    8.92
06-07-2024 15:48:036.58   -0.02   7.154   0.109    0.078   96.6  11.65  11.085  403.70123    5.42    8.17    8.92
06-07-2024 15:48:036.82   -0.04   7.152   0.109    0.078   96.6  11.65  11.085  403.43256    5.42    0.04    8.92
06-07-2024 15:48:037.07   -0.05   7.154   0.109    0.078   96.6  11.65  11.085  402.96405   10.95    8.63    0.33
06-07-2024 15:48:037.31   -0.03   7.155   0.109    0.078   96.6  11.65  11.086  402.65247   10.95    8.63   12.05
06-07-2024 15:48:037.56   -0.07   7.156   0.109    0.078   96.5  11.65  11.086  402.38156    9.99    8.63   12.05
06-07-2024 15:48:037.81   -0.04   7.157   0.109    0.078   96.6  11.65  11.087  402.34082    9.99    8.65   12.04
06-07-2024 15:48:038.05   -0.06   7.158   0.109    0.078   96.5  11.65  11.087  402.30234    0.16    1.71    0.98
06-07-2024 15:48:038.29   -0.03   7.159   0.109    0.078   96.5  11.65  11.087  403.30228    0.16    1.71    0.98
06-07-2024 15:48:038.54   -0.06   7.160   0.109    0.077   96.5  11.64  11.087  404.52429    1.96   13.27    1.32
06-07-2024 15:48:038.79   -0.09   7.160   0.109    0.078   96.5  11.65  11.086  403.05212    2.38    7.22    4.31
06-07-2024 15:48:039.04   -0.11   7.159   0.109    0.078   96.5  11.65  11.086  402.27570    3.35    0.71    8.12
06-07-2024 15:48:039.28   -0.08   7.159   0.109    0.077   96.5  11.65  11.086  401.74503    2.34    0.33    8.12
06-07-2024 15:48:039.52   -0.06   7.158   0.109    0.078   96.6  11.65  11.085  400.14923    2.34    4.83    6.53
06-07-2024 15:48:039.77   -0.03   7.155   0.109    0.078   96.5  11.65  11.084  401.02930    3.58    4.83    6.53
06-07-2024 15:48:040.01   -0.06   7.153   0.109    0.078   96.5  11.65  11.084  403.83667    3.58    4.83    6.53
06-07-2024 15:48:040.27   -0.04   7.152   0.109    0.078   96.5  11.65  11.084  404.94025    6.35   15.80    0.36
06-07-2024 15:48:040.51   -0.04   7.151   0.109    0.078   96.6  11.65  11.083  405.85138    6.35   15.80    7.57
06-07-2024 15:48:040.76   -0.05   7.151   0.109    0.077   96.5  11.65  11.083  404.95874   14.29   15.80    7.57
06-07-2024 15:48:041.00   -0.07   7.149   0.109    0.078   96.6  11.65  11.083  404.42215   14.29    7.93   16.94
06-07-2024 15:48:041.25   -0.08   7.149   0.109    0.078   96.6  11.65  11.083  404.84995   14.29    7.93   16.94
06-07-2024 15:48:041.50   -0.07   7.148   0.109    0.077   96.5  11.65  11.083  404.34445    7.96   19.42    0.42
06-07-2024 15:48:041.74   -0.08   7.147   0.109    0.077   96.5  11.65  11.083  404.06909    7.96   19.42    0.42
06-07-2024 15:48:041.99   -0.09   7.146   0.109    0.077   96.6  11.66  11.083  403.95364    0.51   19.42   10.32
06-07-2024 15:48:042.23   -0.03   7.146   0.109    0.078   96.6  11.65  11.083  403.77747   11.85   19.42    1.06
06-07-2024 15:48:042.48   -0.06   7.146   0.109    0.078   96.6  11.65  11.083  400.10632   11.85    6.28    8.35
06-07-2024 15:48:042.72   -0.04   7.146   0.109    0.078   96.6  11.65  11.083  397.23972    2.77    6.28    8.35
06-07-2024 15:48:042.97   -0.08   7.147   0.109    0.078   96.6  11.66  11.083  397.27151    4.52    4.20    4.35
06-07-2024 15:48:043.21   -0.08   7.148   0.109    0.078   96.5  11.65  11.084  397.31372    4.52    4.20    2.43
06-07-2024 15:48:043.46   -0.08   7.148   0.109    0.078   96.5  11.65  11.083  397.85550    4.52    4.20    2.43
06-07-2024 15:48:043.70   -0.03   7.148   0.109    0.078   96.6  11.65  11.083  398.62231    4.99    4.77    2.43
06-07-2024 15:48:043.96    0.01   7.147   0.109    0.077   96.6  11.65  11.083  398.66006    7.06    4.77    4.31
06-07-2024 15:48:044.20   -0.05   7.146   0.109    0.078   96.6  11.66  11.082  402.68799    1.64    2.00    5.94
06-07-2024 15:48:044.45   -0.00   7.144   0.109    0.077   96.6  11.66  11.082  404.53906    2.11    2.62    5.94
06-07-2024 15:48:044.69   -0.09   7.142   0.109    0.078   96.6  11.66  11.081  404.81885    5.70   11.12    5.07
06-07-2024 15:48:044.94   -0.05   7.141   0.109    0.078   96.6  11.66  11.081  405.17044    5.70   11.12    4.72
06-07-2024 15:48:045.18   -0.09   7.142   0.108    0.077   96.6  11.65  11.080  404.39920    5.70   11.12    4.72
06-07-2024 15:48:045.43   -0.11   7.143   0.109    0.078   96.6  11.65  11.079  403.19348    5.70    6.40    8.08
06-07-2024 15:48:045.67   -0.04   7.144   0.109    0.078   96.5  11.65  11.079  399.06937    5.70    5.07   15.33
06-07-2024 15:48:045.92   -0.06   7.142   0.109    0.078   96.6  11.66  11.084  395.19244    0.81   12.81    7.12
06-07-2024 15:48:046.16   -0.05   7.142   0.109    0.078   96.6  11.66  11.082  392.19778    0.00   12.81    7.12
06-07-2024 15:48:046.41   -0.10   7.144   0.109    0.078   96.6  11.66  11.083  390.29486    6.18   13.08   10.34
06-07-2024 15:48:046.65   -0.07   7.143   0.109    0.078   96.6  11.66  11.085  390.34891    5.88   13.08    0.24
06-07-2024 15:48:046.90   -0.08   7.144   0.109    0.078   96.6  11.66  11.084  390.91513    5.88   13.08    0.24
06-07-2024 15:48:047.14   -0.04   7.145   0.109    0.078   96.6  11.66  11.084  393.18665    5.88    4.34    4.56
06-07-2024 15:48:047.39   -0.06   7.146   0.109    0.078   96.6  11.66  11.084  393.85425    5.13    2.18    2.85
06-07-2024 15:48:047.64   -0.08   7.144   0.109    0.078   96.6  11.66  11.084  399.19000    1.76    7.19    9.59
06-07-2024 15:48:047.89   -0.09   7.143   0.109    0.078   96.6  11.66  11.083  401.77609    2.61    7.19    1.64
06-07-2024 15:48:048.13   -0.09   7.142   0.109    0.078   96.6  11.66  11.083  403.48657    1.33    1.79    0.68
06-07-2024 15:48:048.38   -0.10   7.141   0.109    0.078   96.6  11.66  11.083  405.31552    0.04    0.64    4.12
06-07-2024 15:48:048.62   -0.06   7.139   0.109    0.078   96.6  11.66  11.082  403.85297    0.04    0.64    4.12
06-07-2024 15:48:048.87   -0.02   7.138   0.109    0.078   96.6  11.66  11.082  401.83383    3.90    4.61    4.72
06-07-2024 15:48:049.12   -0.09   7.140   0.109    0.078   96.6  11.66  11.082  399.84503    0.69    5.24    3.15
06-07-2024 15:48:049.36   -0.02   7.140   0.109    0.078   96.6  11.66  11.082  400.14035    1.91    1.66    2.42
06-07-2024 15:48:049.61   -0.04   7.142   0.109    0.078   96.6  11.66  11.083  402.40671    5.78    3.23    1.54
06-07-2024 15:48:049.85   -0.04   7.142   0.109    0.077   96.6  11.66  11.083  404.00839    0.44    2.10    2.68
06-07-2024 15:48:050.10   -0.03   7.143   0.109    0.078   96.6  11.66  11.083  403.63019    5.09    2.10    2.68
06-07-2024 15:48:050.34   -0.05   7.142   0.109    0.078   96.6  11.66  11.083  402.70129    5.09    2.10    2.68
06-07-2024 15:48:050.59   -0.07   7.143   0.109    0.077   96.6  11.65  11.083  401.40012    3.22    5.91    3.55
06-07-2024 15:48:050.83   -0.09   7.145   0.109    0.077   96.6  11.65  11.084  400.74951    3.22    5.91    6.19
06-07-2024 15:48:051.08   -0.10   7.148   0.109    0.077   96.6  11.65  11.085  401.13513    2.70    0.84    0.79
06-07-2024 15:48:051.33   -0.09   7.149   0.109    0.078   96.6  11.65  11.085  401.47189    0.95    2.60    5.30
06-07-2024 15:48:051.57   -0.10   7.151   0.109    0.078   96.6  11.65  11.085  401.57330    0.86    2.60    3.77
06-07-2024 15:48:051.82   -0.01   7.151   0.109    0.077   96.5  11.65  11.086  402.87228    4.17    5.15    2.68
06-07-2024 15:48:052.07   -0.05   7.153   0.109    0.078   96.6  11.65  11.087  404.16458    4.17    5.15    2.68
06-07-2024 15:48:052.31   -0.05   7.154   0.109    0.077   96.5  11.65  11.087  404.76260    1.50    5.15    1.43
06-07-2024 15:48:052.56   -0.06   7.153   0.109    0.077   96.6  11.65  11.086  403.25565    5.30    5.15    1.01
06-07-2024 15:48:052.80   -0.07   7.151   0.109    0.077   96.6  11.65  11.086  398.91614    2.13    3.01    3.99
06-07-2024 15:48:053.05   -0.04   7.150   0.109    0.077   96.5  11.65  11.086  389.73163    4.73    3.01    1.17
06-07-2024 15:48:053.29   -0.06   7.151   0.109    0.077   96.6  11.65  11.086  384.06424    3.90    3.01    2.40
06-07-2024 15:48:053.54   -0.05   7.153   0.109    0.078   96.5  11.65  11.085  383.06503    3.51    3.96    2.55
06-07-2024 15:48:053.78   -0.08   7.155   0.109    0.078   96.5  11.65  11.085  391.15787    3.51    3.96    2.55
06-07-2024 15:48:054.03   -0.04   7.154   0.109    0.077   96.5  11.65  11.085  401.09293    1.46    4.47    5.66
06-07-2024 15:48:054.27   -0.04   7.155   0.109    0.078   96.5  11.65  11.085  405.33255    2.81    1.88    3.30
06-07-2024 15:48:054.52   -0.06   7.155   0.109    0.078   96.5  11.65  11.084  406.76620    2.11    2.45    5.47
06-07-2024 15:48:054.76   -0.07   7.156   0.109    0.078   96.5  11.65  11.085  406.59821    2.71    1.30    2.65
06-07-2024 15:48:055.02   -0.10   7.157   0.109    0.078   96.5  11.65  11.085  405.58270    3.47    2.51    3.76
06-07-2024 15:48:055.26   -0.08   7.154   0.109    0.077   96.5  11.64  11.085  404.38586    3.86    1.49    2.37
06-07-2024 15:48:055.51   -0.05   7.153   0.109    0.078   96.5  11.65  11.084  402.74127    3.86    1.49    2.37
06-07-2024 15:48:055.75   -0.12   7.153   0.109    0.078   96.5  11.65  11.085  401.40378    2.87    0.81    2.64
06-07-2024 15:48:056.00   -0.08   7.152   0.109    0.077   96.5  11.65  11.085  401.41638    1.45    4.18    4.28
06-07-2024 15:48:056.25   -0.06   7.152   0.109    0.078   96.5  11.65  11.085  402.46445    3.30    0.93    3.36
06-07-2024 15:48:056.49   -0.07   7.152   0.109    0.078   96.5  11.65  11.084  404.12384    1.89    6.34    5.48
06-07-2024 15:48:056.74   -0.11   7.152   0.109    0.077   96.5  11.64  11.083  405.03943    1.70    6.34    3.59
06-07-2024 15:48:056.98   -0.03   7.152   0.109    0.077   96.5  11.64  11.084  403.11725    1.70    0.64    6.61
06-07-2024 15:48:057.26   -0.06   7.151   0.109    0.078   96.5  11.65  11.083  399.88278    1.70    0.64    4.09
06-07-2024 15:48:057.47   -0.05   7.152   0.109    0.078   96.5  11.65  11.086  397.62607    1.70    0.64    4.09
06-07-2024 15:48:057.72   -0.11   7.151   0.109    0.077   96.5  11.65  11.085  394.66547    0.14    0.64    4.09
06-07-2024 15:48:057.96   -0.08   7.152   0.109    0.077   96.6  11.65  11.086  391.28372    2.52    5.34    8.18
06-07-2024 15:48:058.21   -0.04   7.153   0.109    0.078   96.6  11.65  11.086  387.46304    2.43    5.34    0.92
06-07-2024 15:48:058.45   -0.02   7.155   0.109    0.077   96.5  11.65  11.086  386.50308    3.52    5.70    3.63
06-07-2024 15:48:058.70   -0.09   7.155   0.109    0.077   96.5  11.64  11.085  389.90036    0.31    3.97    6.82
06-07-2024 15:48:058.95   -0.05   7.155   0.109    0.077   96.5  11.65  11.086  394.02597    0.31    3.97    6.82
06-07-2024 15:48:059.20   -0.09   7.155   0.109    0.077   96.5  11.65  11.085  398.40915    6.00    5.31    3.57
06-07-2024 15:48:059.44   -0.06   7.154   0.109    0.077   96.5  11.65  11.084  398.20340    5.08    5.31    1.45
06-07-2024 15:48:059.69   -0.08   7.154   0.109    0.077   96.5  11.65  11.086  398.54977    5.08    5.31    2.60
06-07-2024 15:48:059.94   -0.05   7.155   0.109    0.078   96.5  11.65  11.086  394.69061    5.08   10.74    8.20
06-07-2024 15:49:000.18   -0.12   7.155   0.109    0.077   96.5  11.64  11.084  390.84924    5.08    7.50    8.38
06-07-2024 15:49:000.43   -0.03   7.154   0.109    0.078   96.5  11.64  11.085  386.64740   11.06    7.26    3.92
06-07-2024 15:49:000.67   -0.05   7.154   0.109    0.077   96.5  11.64  11.085  381.92593   11.06    7.26    3.92
06-07-2024 15:49:000.92   -0.07   7.152   0.108    0.077   96.5  11.64  11.086  377.79074    1.38    2.56    0.86
06-07-2024 15:49:001.17   -0.03   7.152   0.108    0.077   96.5  11.65  11.085  375.41779    5.41    6.16    9.04
06-07-2024 15:49:001.41   -0.04   7.151   0.109    0.077   96.5  11.64  11.084  375.63022    3.34    6.16    2.93
06-07-2024 15:49:001.65   -0.11   7.149   0.109    0.078   96.5  11.65  11.084  375.34674    3.34    1.93    0.95
06-07-2024 15:49:001.90   -0.04   7.146   0.109    0.078   96.5  11.65  11.084  375.28088    6.61    2.68    0.00
06-07-2024 15:49:002.14   -0.04   7.144   0.109    0.077   96.5  11.64  11.082  373.26099    6.61    2.68    0.00
06-07-2024 15:49:002.39   -0.05   7.145   0.109    0.078   96.5  11.65  11.083  370.18271    0.00    0.00    0.00
06-07-2024 15:49:002.64   -0.07   7.146   0.109    0.078   96.5  11.65  11.085  367.06219    0.00    0.00    0.00
06-07-2024 15:49:002.89   -0.07   7.146   0.108    0.077   96.5  11.65  11.086  363.88919    0.00    0.00    0.00
06-07-2024 15:49:003.13   -0.04   7.145   0.109    0.078   96.5  11.65  11.088  358.67703    4.63    0.00    2.14
06-07-2024 15:49:003.38   -0.07   7.145   0.108    0.077   96.5  11.65  11.087  355.42700    3.42    9.73   14.05
06-07-2024 15:49:003.62   -0.07   7.144   0.108    0.077   96.5  11.65  11.088  353.14587    6.33    1.63    5.14
06-07-2024 15:49:003.87   -0.08   7.142   0.109    0.077   96.5  11.65  11.088  347.63693    0.00    0.00    0.00
06-07-2024 15:49:004.11   -0.09   7.140   0.109    0.077   96.5  11.65  11.088  306.24167    0.00    0.00    0.00
06-07-2024 15:49:004.36   -0.04   7.138   0.108    0.077   96.5  11.65  11.087  289.74887    0.00    0.00    0.00
06-07-2024 15:49:004.60   -0.07   7.135   0.109    0.077   96.5  11.65  11.090  291.37793   17.48    0.00    0.00
06-07-2024 15:49:004.85   -0.07   7.134   0.109    0.077   96.5  11.65  11.091  285.26505 1000.00 1000.00 1000.00
06-07-2024 15:49:005.09   -0.05   7.132   0.109    0.077   96.5  11.65  11.091  276.84283 1000.00 1000.00 1000.00
06-07-2024 15:49:005.34   -0.02   7.130   0.109    0.077   96.5  11.65  11.091  274.92065 1000.00 1000.00   10.37
06-07-2024 15:49:005.58   -0.07   7.130   0.108    0.077   96.5  11.66  11.091  274.55356 1000.00 1000.00   10.37
06-07-2024 15:49:005.83   -0.06   7.129   0.109    0.078   96.6  11.66  11.092  273.10284   11.96    0.00    0.00
06-07-2024 15:49:006.08   -0.01   7.130   0.109    0.077   96.6  11.66  11.093  271.86014   11.96 1000.00   17.33
06-07-2024 15:49:006.32   -0.08   7.131   0.109    0.077   96.5  11.65  11.093  274.75562    0.00    0.00   17.33
06-07-2024 15:49:006.57   -0.05   7.130   0.109    0.077   96.6  11.66  11.095  276.70444 1000.00    9.76   14.37
06-07-2024 15:49:006.82   -0.03   7.130   0.109    0.078   96.6  11.66  11.095  277.57632    0.11    9.76    1.11
