Date       Time     Pres     Temp     Cond      Sal      O2%    O2ppm       pH      PAR   Chl(a)Phy-EthrinPhy-Cyanin
03-07-2024 13:46:022.92   -0.47  11.744   0.122    0.079  116.9  12.64  11.263  467.03827    2.54    3.11    5.52
03-07-2024 13:46:023.17   -0.44  11.733   0.122    0.078  116.9  12.65  11.259  466.69708    2.63    3.19    5.52
03-07-2024 13:46:023.41   -0.42  11.717   0.122    0.078  117.0  12.66  11.255  465.22937    2.51    3.25    5.48
03-07-2024 13:46:023.66   -0.46  11.692   0.122    0.078  117.1  12.68  11.256  465.91992    2.69    3.19    5.61
03-07-2024 13:46:023.90   -0.43  11.667   0.122    0.078  117.2  12.70  11.259  466.86508    2.69    3.19    5.61
03-07-2024 13:46:024.16   -0.40  11.637   0.122    0.079  117.3  12.72  11.262  467.13452    2.60    3.01    5.65
03-07-2024 13:46:024.41   -0.42  11.615   0.122    0.079  117.4  12.73  11.263  466.39584    2.65    3.17    5.61
03-07-2024 13:46:024.65   -0.45  11.603   0.122    0.079  117.4  12.74  11.257  465.76672    2.52    3.25    5.49
03-07-2024 13:46:024.90   -0.45  11.586   0.122    0.079  117.5  12.75  11.249  466.18341    2.66    3.36    5.49
03-07-2024 13:46:025.15   -0.47  11.567   0.122    0.079  117.6  12.77  11.241  465.85254    2.69    3.45    5.53
03-07-2024 13:46:025.39   -0.47  11.551   0.122    0.079  117.6  12.78  11.237  467.81842    2.65    3.15    5.53
03-07-2024 13:46:025.63   -0.41  11.533   0.122    0.079  117.7  12.79  11.235  468.82278    2.65    3.15    5.53
03-07-2024 13:46:025.88   -0.46  11.506   0.122    0.079  117.8  12.81  11.233  466.58014    2.52    3.31    5.46
03-07-2024 13:46:026.13   -0.41  11.477   0.122    0.079  117.9  12.83  11.230  467.60599    2.66    3.20    5.54
03-07-2024 13:46:026.37   -0.44  11.454   0.122    0.079  117.9  12.84  11.231  464.58987    2.61    3.29    5.55
03-07-2024 13:46:026.62   -0.47  11.430   0.122    0.079  118.0  12.86  11.231  461.55450    2.56    3.13    5.53
03-07-2024 13:46:026.86   -0.45  11.404   0.122    0.079  118.1  12.88  11.235  470.14325    2.65    3.20    5.40
03-07-2024 13:46:027.11   -0.45  11.383   0.123    0.079  118.2  12.89  11.237  470.51108    2.46    3.08    5.48
03-07-2024 13:46:027.35   -0.47  11.356   0.122    0.079  118.3  12.91  11.244  473.14972    2.46    3.08    5.48
03-07-2024 13:46:027.60   -0.46  11.337   0.122    0.079  118.4  12.92  11.250  473.33771    2.61    3.20    5.45
03-07-2024 13:46:027.85   -0.45  11.312   0.122    0.079  118.5  12.94  11.250  472.99060    2.66    3.31    5.54
03-07-2024 13:46:028.10   -0.43  11.282   0.122    0.079  118.6  12.96  11.248  469.87381    2.65    3.21    5.52
03-07-2024 13:46:028.35   -0.45  11.262   0.122    0.079  118.6  12.98  11.248  468.40906    2.67    3.05    5.51
03-07-2024 13:46:028.59   -0.46  11.243   0.122    0.079  118.7  12.99  11.246  465.88586    2.54    3.31    5.59
03-07-2024 13:46:028.84   -0.45  11.224   0.122    0.079  118.8  13.00  11.246  465.57648    2.52    3.15    5.49
03-07-2024 13:46:029.08   -0.46  11.209   0.122    0.079  118.8  13.01  11.245  464.80600    2.52    3.15    5.49
03-07-2024 13:46:029.33   -0.46  11.186   0.122    0.079  118.9  13.03  11.247  464.59210    2.67    3.22    5.50
03-07-2024 13:46:029.57   -0.41  11.151   0.122    0.080  119.0  13.05  11.255  463.41376    2.55    3.16    0.00
03-07-2024 13:46:029.82   -0.49  11.118   0.122    0.080  119.2  13.08  11.264  462.60623    2.65    3.24    5.59
03-07-2024 13:46:030.06   -0.43  11.082   0.122    0.080  119.3  13.10  11.270  449.49521    2.59    3.07    5.51
03-07-2024 13:46:030.31   -0.43  11.049   0.122    0.080  119.4  13.12  11.276  455.67325    2.60    3.15    5.55
03-07-2024 13:46:030.55   -0.41  11.021   0.122    0.080  119.5  13.14  11.275  458.44586    2.57    3.08    5.56
03-07-2024 13:46:030.80   -0.44  11.007   0.122    0.080  119.6  13.16  11.270  456.32089    2.57    3.08    5.56
03-07-2024 13:46:031.04   -0.44  10.994   0.123    0.080  119.6  13.16  11.262  453.69632    2.61    3.20    5.45
03-07-2024 13:46:031.29   -0.47  10.983   0.122    0.080  119.7  13.17  11.255  451.44772    2.59    3.04    5.47
03-07-2024 13:46:031.54   -0.43  10.967   0.122    0.080  119.7  13.18  11.255  451.88959    2.57    3.16    5.44
03-07-2024 13:46:031.79   -0.43  10.952   0.122    0.080  119.8  13.19  11.252  452.22339    2.56    3.20    5.52
03-07-2024 13:46:032.03   -0.43  10.938   0.122    0.080  119.8  13.20  11.255  452.09537    2.57    3.24    5.45
03-07-2024 13:46:032.28   -0.45  10.923   0.122    0.080  119.9  13.21  11.255  456.69687    2.66    3.39    5.49
03-07-2024 13:46:032.52   -0.44  10.912   0.122    0.080  119.9  13.22  11.257  458.87292    2.66    3.39    5.49
03-07-2024 13:46:032.77   -0.47  10.903   0.122    0.080  120.0  13.23  11.253  458.55319    2.68    3.17    5.49
03-07-2024 13:46:033.02   -0.40  10.891   0.122    0.080  120.0  13.24  11.252  458.68936    2.60    3.34    5.48
03-07-2024 13:46:033.26   -0.41  10.879   0.122    0.080  120.0  13.25  11.252  452.73929    2.65    3.34    5.55
03-07-2024 13:46:033.51   -0.48  10.870   0.122    0.080  120.1  13.26  11.250  450.00735    2.54    3.15    5.50
03-07-2024 13:46:033.75   -0.46  10.858   0.122    0.080  120.1  13.26  11.248  455.69547    2.73    3.16    5.43
03-07-2024 13:46:034.00   -0.44  10.848   0.122    0.080  120.2  13.27  11.244  457.58505    2.64    3.34    5.51
03-07-2024 13:46:034.24   -0.47  10.838   0.122    0.080  120.2  13.27  11.242  456.20541    2.64    3.34    5.51
03-07-2024 13:46:034.49   -0.42  10.827   0.122    0.080  120.2  13.28  11.245  455.17807    2.61    3.21    5.54
03-07-2024 13:46:034.73   -0.45  10.812   0.122    0.080  120.3  13.29  11.244  455.98633    2.63    3.29    5.58
03-07-2024 13:46:034.98   -0.42  10.782   0.122    0.080  120.4  13.31  11.249  455.88715    2.63    3.28    5.58
03-07-2024 13:46:035.23   -0.45  10.744   0.123    0.081  120.5  13.34  11.254  454.34171    2.67    3.28    5.51
03-07-2024 13:46:035.47   -0.44  10.712   0.122    0.080  120.6  13.36  11.258  453.42099    2.73    3.33    5.63
03-07-2024 13:46:035.72   -0.44  10.685   0.122    0.080  120.7  13.37  11.264  452.60751    2.67    3.32    5.43
03-07-2024 13:46:035.97   -0.45  10.669   0.122    0.080  120.8  13.39  11.268  451.28635    2.67    3.32    5.43
03-07-2024 13:46:036.22   -0.43  10.666   0.122    0.080  120.8  13.40  11.268  451.18942    2.62    3.28    5.48
03-07-2024 13:46:036.46   -0.46  10.662   0.122    0.080  120.8  13.40  11.264  452.70822    2.60    3.36    5.44
03-07-2024 13:46:036.70   -0.47  10.658   0.122    0.080  120.8  13.40  11.261  452.88730    2.63    3.07    5.58
03-07-2024 13:46:036.95   -0.41  10.651   0.122    0.080  120.9  13.41  11.259  452.29370    2.56    3.37    5.59
03-07-2024 13:46:037.19   -0.45  10.640   0.123    0.081  120.9  13.42  11.259  451.97025    2.52    3.28    5.47
03-07-2024 13:46:037.44   -0.44  10.630   0.122    0.080  121.0  13.42  11.259  452.35217    2.57    3.23    5.51
03-07-2024 13:46:037.68   -0.47  10.625   0.122    0.080  121.0  13.43  11.258  453.39355    2.57    3.23    5.51
03-07-2024 13:46:037.93   -0.44  10.620   0.122    0.080  121.0  13.43  11.257  453.07901    2.59    3.32    5.46
03-07-2024 13:46:038.17   -0.47  10.609   0.122    0.080  121.0  13.43  11.256  453.37506    2.60    3.30    5.47
03-07-2024 13:46:038.42   -0.42  10.598   0.122    0.080  121.1  13.45  11.254  452.90878    2.59    3.24    5.39
03-07-2024 13:46:038.66   -0.43  10.577   0.122    0.081  121.1  13.46  11.254  455.20474    2.64    3.18    5.52
03-07-2024 13:46:038.92   -0.43  10.559   0.122    0.081  121.2  13.47  11.258  454.23068    2.63    3.28    5.54
03-07-2024 13:46:039.16   -0.45  10.549   0.122    0.080  121.2  13.48  11.273  453.00943    2.66    3.21    5.43
03-07-2024 13:46:039.41   -0.47  10.536   0.122    0.081  121.2  13.48  11.278  447.96677    2.66    3.21    5.43
03-07-2024 13:46:039.65   -0.44  10.522   0.122    0.081  121.3  13.50  11.285  442.85233    2.62    3.13    5.49
03-07-2024 13:46:039.90   -0.46  10.514   0.122    0.081  121.3  13.50  11.293  426.68668    2.56    3.34    5.51
03-07-2024 13:46:040.15   -0.46  10.499   0.122    0.080  121.4  13.51  11.307  436.52551    2.49    3.32    5.51
03-07-2024 13:46:040.39   -0.46  10.485   0.122    0.080  121.4  13.52  11.310  444.83890    2.56    3.28    5.45
03-07-2024 13:46:040.64   -0.44  10.473   0.122    0.081  121.4  13.53  11.314  447.79727    2.54    3.16    5.39
03-07-2024 13:46:040.88   -0.43  10.464   0.122    0.081  121.4  13.53  11.316  449.23022    2.59    3.32    5.44
03-07-2024 13:46:041.13   -0.43  10.456   0.122    0.081  121.5  13.54  11.314  446.45392    2.59    3.32    5.44
03-07-2024 13:46:041.37   -0.45  10.449   0.122    0.081  121.5  13.54  11.317  444.22827    2.57    3.14    5.43
03-07-2024 13:46:041.62   -0.48  10.442   0.122    0.081  121.6  13.55  11.318  442.93597    2.59    3.33    5.47
03-07-2024 13:46:041.86   -0.48  10.435   0.122    0.081  121.6  13.56  11.321  442.56216    2.69    3.40    5.41
03-07-2024 13:46:042.11   -0.43  10.432   0.122    0.081  121.6  13.56  11.314  441.93011    2.66    3.27    5.51
03-07-2024 13:46:042.35   -0.43  10.429   0.122    0.081  121.6  13.56  11.304  442.07224    2.59    3.25    5.61
03-07-2024 13:46:042.60   -0.48  10.410   0.122    0.081  121.6  13.57  11.298  441.70065    2.62    3.14    5.51
03-07-2024 13:46:042.85   -0.44  10.392   0.122    0.081  121.7  13.59  11.298  442.91379    2.62    3.14    5.51
03-07-2024 13:46:043.10   -0.45  10.377   0.122    0.081  121.8  13.60  11.292  443.12250    2.69    3.32    5.50
03-07-2024 13:46:043.34   -0.48  10.364   0.122    0.081  121.9  13.61  11.291  445.61014    2.68    3.13    5.47
03-07-2024 13:46:043.59   -0.43  10.346   0.122    0.081  121.9  13.62  11.289  447.28510    2.74    3.15    5.55
03-07-2024 13:46:043.83   -0.41  10.340   0.122    0.081  121.9  13.62  11.286  448.79132    2.55    3.15    5.50
03-07-2024 13:46:044.08   -0.43  10.331   0.122    0.081  121.9  13.62  11.281  449.46411    2.74    3.33    5.47
03-07-2024 13:46:044.32   -0.43  10.321   0.122    0.081  122.0  13.63  11.283  449.69427    2.70    3.23    5.37
03-07-2024 13:46:044.57   -0.44  10.309   0.122    0.081  122.0  13.64  11.281  450.48181    2.70    3.23    5.37
03-07-2024 13:46:044.81   -0.44  10.302   0.122    0.081  122.0  13.64  11.281  455.90417    2.62    3.18    5.38
03-07-2024 13:46:045.06   -0.49  10.294   0.122    0.081  122.1  13.66  11.275  451.76303    2.58    3.20    5.41
03-07-2024 13:46:045.30   -0.48  10.286   0.122    0.081  122.1  13.66  11.272  445.46210    2.62    3.30    5.58
03-07-2024 13:46:045.55   -0.43  10.266   0.122    0.081  122.2  13.68  11.273  445.88992    2.63    3.21    5.54
03-07-2024 13:46:045.79   -0.43  10.241   0.122    0.081  122.3  13.69  11.279  446.33401    2.60    3.30    5.54
03-07-2024 13:46:046.04   -0.47  10.231   0.122    0.081  122.3  13.70  11.282  444.01956    2.60    3.30    5.54
03-07-2024 13:46:046.29   -0.45  10.219   0.122    0.081  122.3  13.71  11.284  439.42395    2.60    3.28    5.44
03-07-2024 13:46:046.54   -0.42  10.211   0.122    0.081  122.4  13.72  11.287  436.26868    2.56    3.13    5.42
03-07-2024 13:46:046.78   -0.46  10.202   0.122    0.081  122.4  13.72  11.288  436.59659    2.65    3.17    5.49
03-07-2024 13:46:047.04   -0.45  10.197   0.122    0.081  122.4  13.73  11.285  432.16821    2.57    3.28    5.45
03-07-2024 13:46:047.28   -0.46  10.192   0.122    0.081  122.4  13.73  11.287  423.63205    2.69    3.32    5.59
03-07-2024 13:46:047.52   -0.48  10.187   0.122    0.081  122.5  13.74  11.289  424.85776    2.57    3.21    5.43
03-07-2024 13:46:047.77   -0.48  10.177   0.122    0.081  122.5  13.74  11.294  426.53641    2.58    3.25    5.47
03-07-2024 13:46:048.01   -0.44  10.164   0.122    0.081  122.6  13.75  11.298  422.65060    2.58    3.25    5.47
03-07-2024 13:46:048.26   -0.43  10.139   0.122    0.081  122.7  13.77  11.306  421.69360    2.67    3.12    5.49
03-07-2024 13:46:048.50   -0.47  10.105   0.122    0.081  122.8  13.80  11.317  422.63211    2.57    3.46    5.49
03-07-2024 13:46:048.75   -0.47  10.079   0.122    0.081  122.8  13.81  11.324  423.54916    2.53    3.26    5.60
03-07-2024 13:46:048.99   -0.41  10.062   0.122    0.081  122.9  13.82  11.333  424.18716    2.60    3.37    5.51
03-07-2024 13:46:049.24   -0.43  10.052   0.122    0.081  123.0  13.83  11.330  418.76111    2.61    3.29    5.55
03-07-2024 13:46:049.48   -0.45  10.045   0.122    0.081  123.0  13.84  11.323  412.97903    2.61    3.29    5.55
03-07-2024 13:46:049.73   -0.44  10.033   0.122    0.081  123.0  13.84  11.317  412.49423    2.65    3.12    5.52
03-07-2024 13:46:049.98   -0.44  10.024   0.122    0.081  123.1  13.85  11.313  412.93982    2.69    3.23    5.58
03-07-2024 13:46:050.22   -0.48  10.015   0.122    0.081  123.1  13.86  11.311  410.54764    2.67    3.31    5.47
03-07-2024 13:46:050.47   -0.48  10.003   0.122    0.081  123.1  13.87  11.310  408.92227    2.56    3.27    5.47
03-07-2024 13:46:050.72   -0.43   9.993   0.122    0.081  123.2  13.87  11.307  408.53073    2.68    3.22    5.40
03-07-2024 13:46:050.96   -0.41   9.983   0.122    0.081  123.2  13.88  11.306  406.91794    2.52    3.13    5.51
03-07-2024 13:46:051.21   -0.45   9.974   0.122    0.081  123.2  13.89  11.305  408.96594    2.57    3.35    5.49
03-07-2024 13:46:051.45   -0.43   9.963   0.122    0.082  123.3  13.90  11.301  409.51587    2.57    3.35    5.49
03-07-2024 13:46:051.70   -0.47   9.954   0.122    0.081  123.3  13.91  11.298  409.44482    2.59    3.21    5.46
03-07-2024 13:46:051.94   -0.44   9.948   0.122    0.081  123.3  13.91  11.295  409.45370    2.58    3.17    5.44
03-07-2024 13:46:052.19   -0.46   9.938   0.122    0.081  123.3  13.91  11.294  410.49805    2.61    3.08    5.45
03-07-2024 13:46:052.43   -0.43   9.924   0.122    0.082  123.4  13.92  11.296  411.42621    2.57    3.18    5.48
03-07-2024 13:46:052.68   -0.41   9.909   0.122    0.082  123.5  13.94  11.301  410.92511    2.70    3.17    5.50
03-07-2024 13:46:052.92   -0.44   9.894   0.122    0.082  123.5  13.94  11.308  412.13675    2.70    3.17    5.50
03-07-2024 13:46:053.17   -0.42   9.875   0.122    0.082  123.5  13.96  11.313  413.36023    2.56    3.14    5.55
03-07-2024 13:46:053.41   -0.45   9.861   0.122    0.082  123.6  13.97  11.315  413.27658    2.64    3.27    5.50
03-07-2024 13:46:053.67   -0.44   9.847   0.122    0.082  123.6  13.98  11.319  415.68433    2.63    3.18    5.48
03-07-2024 13:46:053.91   -0.41   9.836   0.122    0.082  123.7  13.99  11.316  417.06320    2.61    2.99    5.60
03-07-2024 13:46:054.16   -0.42   9.826   0.122    0.082  123.7  13.99  11.311  417.61166    2.53    3.19    5.56
03-07-2024 13:46:054.40   -0.43   9.817   0.122    0.082  123.7  14.00  11.309  417.03137    2.66    3.32    5.47
03-07-2024 13:46:054.65   -0.40   9.809   0.122    0.082  123.8  14.00  11.307  412.44318    2.66    3.32    5.47
03-07-2024 13:46:054.90   -0.43   9.797   0.122    0.082  123.8  14.01  11.310  407.51968    2.62    3.04    5.55
03-07-2024 13:46:055.14   -0.43   9.783   0.122    0.082  123.8  14.02  11.311  403.15427    2.67    3.26    5.48
03-07-2024 13:46:055.39   -0.42   9.764   0.122    0.082  123.9  14.04  11.311  400.80283    2.65    3.43    5.50
03-07-2024 13:46:055.63   -0.50   9.755   0.122    0.082  123.9  14.04  11.322  396.96365    2.61    3.22    5.56
03-07-2024 13:46:055.88   -0.47   9.746   0.122    0.082  124.0  14.05  11.317  392.97198    2.66    3.04    5.57
03-07-2024 13:46:056.12   -0.45   9.734   0.122    0.082  124.0  14.05  11.307  390.57242    2.62    3.38    5.56
03-07-2024 13:46:056.36   -0.47   9.728   0.122    0.082  124.0  14.05  11.300  389.35709    2.62    3.38    5.56
03-07-2024 13:46:056.61   -0.46   9.721   0.122    0.082  124.0  14.06  11.300  389.14319    2.65    3.40    5.54
03-07-2024 13:46:056.86   -0.44   9.711   0.122    0.082  124.1  14.07  11.293  386.13004    2.59    3.26    5.48
03-07-2024 13:46:057.10   -0.46   9.697   0.122    0.082  124.1  14.08  11.291  396.23605    2.68    3.12    5.43
03-07-2024 13:46:057.35   -0.46   9.679   0.122    0.082  124.1  14.09  11.290  406.36578    2.56    3.27    5.54
03-07-2024 13:46:057.60   -0.44   9.663   0.122    0.082  124.2  14.10  11.285  410.23160    2.66    3.31    5.43
03-07-2024 13:46:057.85   -0.43   9.648   0.122    0.082  124.2  14.10  11.288  407.98450    2.63    3.15    5.54
03-07-2024 13:46:058.10   -0.41   9.617   0.122    0.082  124.3  14.12  11.305  404.10464    2.71    3.17    5.53
03-07-2024 13:46:058.34   -0.49   9.600   0.122    0.082  124.3  14.14  11.309  397.19678    2.71    3.17    5.53
03-07-2024 13:46:058.58   -0.48   9.566   0.122    0.082  124.5  14.16  11.313  392.34360    2.47    3.27    5.45
03-07-2024 13:46:058.83   -0.43   9.524   0.122    0.082  124.6  14.19  11.318  390.95804    2.58    3.14    5.58
03-07-2024 13:46:059.07   -0.40   9.491   0.122    0.082  124.7  14.21  11.328  390.66272    2.62    3.48    5.45
03-07-2024 13:46:059.32   -0.41   9.476   0.122    0.082  124.8  14.23  11.324  388.21356    2.62    3.31    5.42
03-07-2024 13:46:059.56   -0.46   9.465   0.122    0.082  124.8  14.24  11.320  387.21878    2.60    3.28    5.45
03-07-2024 13:46:059.81   -0.44   9.459   0.122    0.082  124.8  14.24  11.312  389.65686    2.60    3.28    5.45
03-07-2024 13:47:000.05   -0.46   9.451   0.122    0.082  124.8  14.24  11.314  389.94479    2.69    3.16    5.57
03-07-2024 13:47:000.30   -0.41   9.443   0.122    0.082  124.9  14.25  11.312  387.16992    2.59    3.26    5.48
03-07-2024 13:47:000.54   -0.43   9.429   0.122    0.082  124.9  14.26  11.314  386.31879    2.70    3.22    5.43
03-07-2024 13:47:000.79   -0.42   9.406   0.122    0.082  125.0  14.28  11.317  386.62964    2.51    3.24    5.64
03-07-2024 13:47:001.04   -0.44   9.388   0.122    0.082  125.0  14.28  11.322  387.05743    2.42    3.22    5.63
03-07-2024 13:47:001.29   -0.42   9.387   0.122    0.082  125.1  14.29  11.318  383.02878    2.70    3.29    5.46
03-07-2024 13:47:001.53   -0.42   9.380   0.122    0.082  125.1  14.30  11.311  379.64996    2.70    3.29    5.46
03-07-2024 13:47:001.78   -0.45   9.361   0.122    0.082  125.2  14.31  11.316  381.73132    2.68    3.41    5.50
03-07-2024 13:47:002.03   -0.45   9.339   0.122    0.083  125.2  14.32  11.321  386.14188    2.57    3.08    5.48
03-07-2024 13:47:002.27   -0.39   9.311   0.122    0.082  125.4  14.35  11.334  387.75613    2.51    3.12    5.62
03-07-2024 13:47:002.52   -0.41   9.277   0.122    0.083  125.5  14.38  11.341  388.77087    2.63    3.35    5.56
03-07-2024 13:47:002.76   -0.47   9.230   0.122    0.083  125.7  14.42  11.349  394.58554    5.40    0.00   51.19
03-07-2024 13:47:003.01   -0.42   9.190   0.122    0.083  125.7  14.44  11.358  398.81622    0.00    0.00    0.00
03-07-2024 13:47:003.25   -0.49   9.154   0.121    0.082  125.9  14.47  11.363  397.02136    0.00    0.00    0.00
03-07-2024 13:47:003.50   -0.42   9.112   0.122    0.083  126.0  14.49  11.368  398.07608   19.32 1000.00    0.00
03-07-2024 13:47:003.74   -0.46   9.074   0.122    0.083  126.1  14.52  11.371  400.96341    0.00 1000.00   45.08
03-07-2024 13:47:003.99   -0.46   9.044   0.122    0.083  126.1  14.53  11.375  400.78873    0.00 1000.00    0.00
03-07-2024 13:47:004.23   -0.44   9.023   0.122    0.083  126.2  14.55  11.378  401.98334    2.36  210.50    0.00
03-07-2024 13:47:004.48   -0.41   9.016   0.122    0.083  126.2  14.56  11.370  401.28094 1000.00 1000.00    0.00
03-07-2024 13:47:004.73   -0.49   8.998   0.122    0.083  126.4  14.57  11.369  409.02518   17.55   41.96   25.78
03-07-2024 13:47:004.99   -0.43   8.961   0.121    0.083  126.5  14.60  11.373  414.33279   17.55   41.96   12.75
03-07-2024 13:47:005.22   -0.47   8.913   0.121    0.083  126.6  14.64  11.377  418.69748   17.55   41.96   12.75
03-07-2024 13:47:005.47   -0.49   8.887   0.122    0.083  126.7  14.66  11.382  416.90924    0.00  194.23   67.65
03-07-2024 13:47:005.71   -0.43   8.870   0.122    0.083  126.8  14.67  11.385  413.14111    0.00  134.60   67.65
03-07-2024 13:47:005.96   -0.40   8.848   0.121    0.083  126.8  14.68  11.388  409.47147 1000.00 1000.00 1000.00
03-07-2024 13:47:006.20   -0.48   8.812   0.122    0.083  127.0  14.71  11.392  404.24451 1000.00   29.50 1000.00
03-07-2024 13:47:006.45   -0.40   8.779   0.122    0.084  127.1  14.73  11.396  396.59650 1000.00 1000.00    5.55
03-07-2024 13:47:006.69   -0.47   8.761   0.121    0.083  127.1  14.75  11.405  406.29474 1000.00 1000.00    5.55
03-07-2024 13:47:006.94   -0.47   8.753   0.122    0.084  127.1  14.75  11.406  406.33469    6.76 1000.00 1000.00
03-07-2024 13:47:007.18   -0.47   8.748   0.122    0.084  127.2  14.76  11.405  409.66760 1000.00 1000.00 1000.00
03-07-2024 13:47:007.43   -0.47   8.743   0.122    0.084  127.2  14.76  11.402  415.96039    5.25    3.27    0.00
03-07-2024 13:47:007.67   -0.44   8.741   0.121    0.083  127.2  14.76  11.407  421.66623   10.27    0.00   26.24
03-07-2024 13:47:007.92   -0.44   8.740   0.122    0.083  127.2  14.76  11.398  424.43881   10.27    0.00   11.42
03-07-2024 13:47:008.16   -0.41   8.742   0.122    0.083  127.1  14.76  11.390  428.67917 1000.00   42.34   34.81
03-07-2024 13:47:008.44   -0.47   8.743   0.121    0.083  127.1  14.75  11.394  435.22284 1000.00   42.34 1000.00
03-07-2024 13:47:008.66   -0.40   8.744   0.122    0.084  127.1  14.75  11.380  452.00876 1000.00   42.34 1000.00
03-07-2024 13:47:008.91   -0.47   8.746   0.121    0.083  127.1  14.75  11.373  444.85297 1000.00 1000.00 1000.00
03-07-2024 13:47:009.16   -0.46   8.745   0.122    0.084  127.1  14.75  11.362  439.32404 1000.00 1000.00 1000.00
03-07-2024 13:47:009.40   -0.44   8.740   0.122    0.084  127.1  14.75  11.361  432.77441 1000.00   14.68    5.94
03-07-2024 13:47:009.64   -0.42   8.737   0.122    0.083  127.1  14.75  11.360  434.81354 1000.00   14.68 1000.00
03-07-2024 13:47:009.89   -0.48   8.725   0.121    0.083  127.0  14.75  11.369  430.73380 1000.00   88.24 1000.00
03-07-2024 13:47:010.13   -0.49   8.725   0.121    0.083  127.0  14.75  11.362  445.08167 1000.00   88.24 1000.00
03-07-2024 13:47:010.38   -0.40   8.724   0.122    0.084  127.1  14.76  11.359  431.97803    0.00    0.00 1000.00
03-07-2024 13:47:010.62   -0.44   8.713   0.122    0.083  127.1  14.76  11.361  441.33871 1000.00    0.00 1000.00
03-07-2024 13:47:010.87   -0.47   8.703   0.121    0.083  127.2  14.77  11.361  453.39801 1000.00 1000.00 1000.00
03-07-2024 13:47:011.11   -0.48   8.698   0.122    0.084  127.2  14.78  11.356  455.00638 1000.00 1000.00 1000.00
03-07-2024 13:47:011.36   -0.49   8.696   0.121    0.083  127.2  14.77  11.357  455.91455 1000.00    9.88    5.77
03-07-2024 13:47:011.60   -0.44   8.699   0.122    0.084  127.2  14.78  11.353  458.82556    2.71   60.08    0.00
03-07-2024 13:47:011.85   -0.47   8.695   0.121    0.083  127.1  14.77  11.349  463.33752    2.71   60.08    0.00
03-07-2024 13:47:012.10   -0.42   8.693   0.121    0.083  127.1  14.77  11.339  481.61411 1000.00 1000.00 1000.00
03-07-2024 13:47:012.35   -0.40   8.694   0.122    0.084  127.0  14.76  11.333  474.53751 1000.00 1000.00 1000.00
03-07-2024 13:47:012.60   -0.40   8.693   0.121    0.083  127.1  14.77  11.325  487.53680 1000.00 1000.00 1000.00
03-07-2024 13:47:012.84   -0.41   8.694   0.121    0.083  127.1  14.77  11.320  500.78110 1000.00   16.55    5.69
03-07-2024 13:47:013.09   -0.47   8.692   0.122    0.084  127.1  14.76  11.323  501.28366    2.60    3.15    5.52
03-07-2024 13:47:013.33   -0.47   8.691   0.121    0.083  127.1  14.77  11.322  533.96063    0.00 1000.00 1000.00
03-07-2024 13:47:013.58   -0.43   8.695   0.121    0.083  127.1  14.77  11.325  511.66058    0.00 1000.00 1000.00
03-07-2024 13:47:013.82   -0.39   8.703   0.122    0.084  127.1  14.76  11.330  524.00928 1000.00 1000.00 1000.00
03-07-2024 13:47:014.07   -0.45   8.706   0.121    0.083  127.0  14.75  11.342  517.00745 1000.00 1000.00 1000.00
03-07-2024 13:47:014.31   -0.43   8.706   0.121    0.083  127.1  14.76  11.351  533.53357 1000.00 1000.00   10.22
